Country,Year,Exchange_Rate,Population,Currency,GNI_pc,Agriculture_Hunting_Forestry_Fishing,Inventory_Changes,Construction,Exports,Consumption,Gov_Consumption,GCF,GFCF,HH_Consumption,Imports,Manufacturing,Other_Activities,Total_Value_Added,Transport_Storage_Communication,Wholesale_RetailTrade_Restaurants_Hotels,GNI,GDP,Continent,Mining_Utilities,GDP_pc,GDP_growth,SNE,IAC,TCC,Exp/GDP,IDH,Unemployment
Albania,1988,6.670000076,3263019,Lek,754,899728464.0,-67016491.0,263741825.0,403069861.0,1854872543.0,241079458.0,745277353.0,812293844.0,1613793085.0,454344224.0,453873784.0,198143461.0,2546642928.0,47926819.0,222688872.0,2460631432.0,2460399974.0,Europe,460539703.0,754.0256351556641,3.456620275779687,-51274363.0,34.84856503254052,88.71464403165825,16.3822900853274,,
Albania,1989,6.130000114,3282182,Lek,896,1102604964.0,11745514.0,357300814.0,527545705.0,2126753631.0,268352360.0,966721026.0,954975512.0,1858401270.0,574690891.0,499703014.0,244331880.0,3042908865.0,59296772.0,274250129.0,2940460558.0,2940586487.0,Europe,505421291.0,895.924262274304,19.516603725992397,-47145186.0,37.4835632576312,91.79642713355622,17.94015266451845,,
Albania,1990,7.745833397,3295066,Lek,651,893978834.0,-225041418.0,206116285.0,319061329.0,1843435632.0,226760300.0,543166947.0,768208365.0,1616675332.0,482884076.0,428491850.0,123685071.0,2255935217.0,29857978.0,139120369.0,2143811317.0,2145751209.0,Europe,434684830.0,651.2012836768672,-27.029821483363158,-163822747.0,37.37364339520687,66.0741045020503,14.869446544489865,,
Albania,1991,16.24583244,3302081,Lek,474,702678785.0,,153149582.0,115386619.0,1805222414.0,352648126.0,117210225.0,117210225.0,1452574288.0,440679669.0,274540207.0,108637514.0,1666877351.0,26240862.0,122150618.0,1566715656.0,1597139589.0,Europe,279479783.0,483.67668418794085,-25.56734525880442,-325293050.0,34.81638623385223,26.183785438034356,7.224579479132803,,10.307
Albania,1992,75.0325,3303739,Lek,440,851654498.0,,167657167.0,174210303.0,2605046549.0,298373302.0,78838789.0,78838789.0,2306673247.0,1341963252.0,138313732.0,116624583.0,1571474267.0,28586684.0,130406164.0,1454612557.0,1516132824.0,Europe,138231439.0,458.91422536707654,-5.071990298025231,-1167752949.0,100.00268650604718,12.981749145542176,11.490438056764873,,30.015
Albania,1993,102.0625,3300711,Lek,510,962496645.0,,223126611.0,262250620.0,2272977378.0,240251138.0,224457959.0,224457959.0,2032726240.0,1059246818.0,125767146.0,137636204.0,1766559116.0,32693786.0,155782932.0,1683823825.0,1700439125.0,Europe,129055791.0,515.17358684235,12.156342642443828,-796996198.0,77.7150689237405,24.758216455647638,15.422523284977933,,25.258
Albania,1994,94.62333333,3293999,Lek,572,1064676173.0,,262068124.0,213519656.0,2063377327.0,260552686.0,336690189.0,336690189.0,1802824642.0,732636454.0,125719469.0,157674605.0,1954711049.0,38152615.0,177094354.0,1885686960.0,1880950821.0,Europe,129325708.0,571.023494846234,10.615592957495611,-519116798.0,50.30201212262316,29.14401199042711,11.351687328352536,,20.84
Albania,1995,92.6975,3284364,Lek,742,1353006500.0,,356577942.0,298506375.0,2489352955.0,326519874.0,502480626.0,502480626.0,2162833081.0,825792160.0,155988530.0,203110551.0,2491486764.0,51952715.0,223341107.0,2435794210.0,2392764887.0,Europe,147509418.0,728.5321867490936,27.210390632536363,-527285785.0,46.987422003238386,36.14788193193794,12.475374267726789,,14.611
Albania,1996,104.4989167,3271331,Lek,1000,1165012172.0,-224656056.0,227798422.0,400376915.0,3643259087.0,299411531.0,450950921.0,675606976.0,3343847556.0,1158531989.0,155433263.0,532941766.0,2993497781.0,114349551.0,625299293.0,3271327004.0,3199642024.0,Europe,172663313.0,978.08568561237,33.72153868454857,-758155074.0,48.72135358602229,34.55898661422287,12.513178411735975,,13.931
Albania,1997,148.9329167,3253719,Lek,699,701730328.0,-79353240.0,195239489.0,244393485.0,2573613752.0,231948131.0,379550276.0,458903516.0,2341665620.0,867339328.0,101965734.0,400164094.0,2045982752.0,102111606.0,439101205.0,2274233647.0,2224654241.0,Europe,105670296.0,683.7266036188128,-30.47177702026581,-622945843.0,49.97328539918487,28.17737846196224,10.985683999601806,,16.876
Albania,1998,150.6333333,3232175,Lek,814,735433728.0,8883353.0,182956419.0,317812211.0,2865071321.0,273803294.0,559126614.0,550243261.0,2591268027.0,1026883225.0,120689616.0,483100181.0,2251522121.0,143265871.0,497629404.0,2631658032.0,2554868837.0,Europe,88446903.0,790.4487959346261,14.84341206440989,-709071014.0,52.63266029652544,30.949206614997532,12.439472680452129,,20.047
Albania,1999,137.6905833,3208260,Lek,1028,835020547.0,24470491.0,276568162.0,584401741.0,3267475751.0,335465679.0,782952374.0,758481882.0,2932010072.0,1204030662.0,146019874.0,627139202.0,2876608289.0,198712208.0,682986473.0,3297165464.0,3221670165.0,Europe,110161823.0,1004.1798872285912,26.099239160276323,-619628921.0,55.512585441843335,48.53711449750438,18.139713597900236,,20.84
Albania,2000,143.7094167,3182021,Lek,1129,854994369.0,,395296604.0,701537988.0,3223479775.0,338032707.0,1112769978.0,1112769978.0,2885447068.0,1511477625.0,150589639.0,694106173.0,3076532723.0,196444660.0,654547603.0,3592457647.0,3487586302.0,Europe,130553676.0,1096.0286880570557,8.25398390837444,-809939637.0,63.45407457676154,46.4140504891695,20.115286827388164,,19.028
Albania,2001,143.4848333,3153612,Lek,1285,892039491.0,,551501881.0,837739336.0,3488471414.0,417269473.0,1442319479.0,1442319479.0,3071201941.0,1773289312.0,160961687.0,820454112.0,3510427047.0,277606874.0,666791685.0,4053033291.0,3926887597.0,Europe,141071317.0,1245.2031502290072,12.59614119794188,-935549976.0,66.49104624218761,47.24211274104832,21.333417759143465,,18.575
Albania,2002,140.1545159,3123551,Lek,1430,959387052.0,,708470810.0,912362528.0,3979945031.0,493743161.0,1570529467.0,1570529467.0,3486201870.0,2072496174.0,177133979.0,919826699.0,3872708250.0,300654803.0,686356084.0,4465181003.0,4355865889.0,Europe,120878822.0,1394.5236972279306,10.924129642206303,-1160133646.0,68.52503676795362,44.02239866330388,20.94560648214668,,17.895
Albania,2003,121.86325,3092991,Lek,1846,1222309206.0,,878668370.0,1159419725.0,5084782368.0,617234728.0,1996225919.0,1996225919.0,4467547640.0,2567904223.0,229365194.0,1169697425.0,4891041595.0,357076340.0,804117115.0,5710683999.0,5561459461.0,Europe,229807945.0,1798.0845922280407,27.677472234499277,-1408484498.0,67.02060806408888,45.15042713101999,20.84740045541078,,16.989
Albania,2004,102.7800512,3062622,Lek,2399,1473979499.0,,1124426141.0,1594562079.0,6345593791.0,804249003.0,2712609879.0,2712609879.0,5541344788.0,3217437848.0,299825869.0,1530010619.0,6300235705.0,523448464.0,1002545049.0,7346138953.0,7177030365.0,Europe,346000065.0,2343.426764713373,29.04940538233296,-1622875769.0,67.04722820271918,49.55999631791489,22.217574650041207,,16.31
Albania,2005,99.87025448,3032634,Lek,2709,1517435147.0,,1235173366.0,1853023789.0,7083953083.0,888246112.0,3053335653.0,3053335653.0,6195706972.0,3853672263.0,356374257.0,1779029197.0,7044081823.0,616572334.0,1111446453.0,8214109584.0,8052079314.0,Europe,428051069.0,2655.143783918534,12.192354002949802,-2000648474.0,70.87232787284987,48.08462325121185,23.0129848047843,,15.97
Albania,2006,98.10337709,3003387,Lek,3049,1575352038.0,,1390196156.0,2242665597.0,7841922747.0,936515640.0,3386757736.0,3386757736.0,6905407106.0,4364190387.0,436350501.0,1996188163.0,7698662944.0,692610051.0,1183077159.0,9158299423.0,8896076004.0,Europe,424888876.0,2962.014553569021,10.481723503798058,-2121524790.0,74.26708113812558,51.38789553454007,25.209604729002045,,15.63
Albania,2007,90.42789383,2976084,Lek,3688,1831547553.0,,1703471495.0,3016116399.0,9849229315.0,1118710206.0,3884917106.0,3884917106.0,8730519109.0,5867639991.0,565560820.0,2441216687.0,9303537708.0,899254070.0,1425853939.0,10975294363.0,10677322220.0,Europe,436633144.0,3587.7086197835815,20.02283046142015,-2851523592.0,83.20210074169701,51.40254691198215,28.247872798578893,,15.97
Albania,2008,83.8946041,2951689,Lek,4386,2168844594.0,235616171.0,2037763005.0,3259293794.0,12040547080.0,1336949968.0,4608744943.0,4373128772.0,10703597112.0,6717539632.0,643779238.0,2996891910.0,11167790304.0,1060565779.0,1700408136.0,12946373422.0,12881352058.0,Europe,559537643.0,4364.061409586173,20.64215907872078,-3458245838.0,77.45175646995736,48.5191598792193,25.302419958127036,,13.06
Albania,2009,94.97811982,2930541,Lek,4045,2022753109.0,222689626.0,1801621084.0,3040047675.0,11077313842.0,1338043093.0,4162218022.0,3939528396.0,9739270749.0,6004538213.0,626006894.0,2887506644.0,10421308345.0,994083408.0,1576531060.0,11852736919.0,12044210390.0,Europe,512806146.0,4109.893152834238,-6.498864903549395,-2964490538.0,75.09488455556613,50.629166926079485,25.240738716454786,,13.67
Albania,2010,103.9364434,2913399,Lek,4053,2141585619.0,224250311.0,1541795023.0,3337093931.0,10646796394.0,1330733084.0,3614900557.0,3390650246.0,9316063310.0,5792199783.0,650271788.0,2852193299.0,10366763682.0,883524370.0,1515179233.0,11807794891.0,11926948284.0,Europe,782214351.0,4093.825900262889,-0.9735972903409218,-2455105852.0,76.54341661099467,57.61358475227857,27.979444963945316,,14.09
Albania,2011,100.8949547,2900654,Lek,4445,2349589254.0,263921170.0,1639114158.0,3769489314.0,11508145916.0,1414665683.0,4049484804.0,3785563635.0,10093480232.0,6700292885.0,729866711.0,3121961575.0,11210875731.0,963846253.0,1619224570.0,12894211994.0,12890873323.0,Europe,787273210.0,4444.126504919235,8.081908431623752,-2930803571.0,81.21856399224504,56.258575239879235,29.24153561632203,,13.48
Albania,2012,108.1846446,2892193,Lek,4228,2312028282.0,226668277.0,1403089465.0,3565034751.0,10941405442.0,1336057425.0,3490014921.0,3263346644.0,9605348017.0,5860853444.0,568487378.0,3079488215.0,10673848869.0,904973760.0,1553848302.0,12228015252.0,12319779604.0,Europe,851933468.0,4259.667181270406,-4.430217446796647,-2295818693.0,76.51020146447743,60.82791158427062,28.937488052485133,,13.38
Albania,2013,105.6686734,2887014,Lek,4502,2499701757.0,252068299.0,1314275450.0,3694430559.0,11633428651.0,1408648401.0,3584066659.0,3331998360.0,10224780250.0,5999410693.0,646455585.0,3318827935.0,11145194748.0,760640552.0,1619643218.0,12996604091.0,12776280738.0,Europe,985650251.0,4425.4308216032205,3.7054326349456934,-2304980134.0,75.8737339198252,61.57989089346045,28.916322635364434,,15.87
Albania,2014,105.4792341,2884102,Lek,4629,2644345490.0,200542726.0,1139257957.0,3732084593.0,12201629049.0,1514881006.0,3396310872.0,3195768146.0,10686748043.0,6243048904.0,704512442.0,3589099093.0,11545800489.0,767259062.0,1699853543.0,13349516607.0,13228240079.0,Europe,1001472903.0,4586.606187645236,3.537487554228158,-2510964311.0,75.40786557718779,59.77983915212977,28.213009219002096,,18.05
Albania,2015,125.9608304,2882481,Lek,3997,2252359355.0,160049952.0,1014298531.0,3104918419.0,10453814891.0,1265160158.0,2939996712.0,2779946759.0,9188654733.0,5071011003.0,645808390.0,3152856863.0,10000934935.0,686048392.0,1431458461.0,11521887903.0,11386924853.0,Europe,818104942.0,3950.3902551309097,-13.919578228120544,-1966092584.0,71.80103080987638,61.22878489443499,27.267400629081855,,17.19
Albania,2016,124.1408715,2881063,Lek,4184,2354478397.0,101520738.0,1055969710.0,3437171634.0,10939772770.0,1336693554.0,2991887689.0,2890366950.0,9603079216.0,5436292088.0,674249335.0,3285235517.0,10401108956.0,729033065.0,1524644525.0,12053991102.0,11861356451.0,Europe,777498408.0,4117.006969649744,4.1664593744553,-1999120454.0,74.80985634869695,63.22639730096857,28.977896821490607,,15.42
Albania,2017,119.0996667,2879355,Lek,4533,2476629502.0,61978387.0,1189692716.0,4110302456.0,11861810894.0,1497060308.0,3261772746.0,3199794360.0,10364750586.0,6070377595.0,801776692.0,3742770163.0,11372745852.0,818345368.0,1684391048.0,13051517242.0,13019729856.0,Europe,659140363.0,4521.752217423694,9.765943800654785,-1960075139.0,78.19424952437353,67.71082015368435,31.56979830964628,,13.62
Albania,2018,107.9891667,2877013,Lek,5262,2793252461.0,7211230.0,1361579076.0,4785179295.0,13700540787.0,1710640292.0,3623932162.0,3616720933.0,11989900495.0,6856194805.0,929587981.0,4315419562.0,13256495580.0,932498045.0,1990127867.0,15137999954.0,15156439968.0,Europe,934030588.0,5268.116608440769,16.411324471646548,-2071015510.0,76.80810351625179,69.79351420281004,31.57192127638822,,12.3
Albania,2019,109.8508333,2873883,Lek,5289,2832292984.0,107704523.0,1316248701.0,4821429203.0,14069133416.0,1747642730.0,3544359938.0,3436655414.0,12321490685.0,6926959691.0,964192037.0,4413899903.0,13462115740.0,957851512.0,2084343849.0,15200240140.0,15401826080.0,Europe,893286755.0,5359.239078278413,1.6190220956773915,-2105530488.0,76.27919464209403,69.60382935769562,31.304269883042334,0.81,11.47
Albania,2020,108.65,2866849,Lek,5190,2915069419.0,67953663.0,1361325963.0,3435540416.0,13984503733.0,1796557752.0,3510612140.0,3442658478.0,12187945981.0,5636282434.0,913668708.0,4415668361.0,13264951509.0,885220818.0,2021316958.0,14880072355.0,15131866271.0,Europe,752681281.0,5278.22228202462,-1.7527779342383032,-2200742018.0,59.95177784108504,60.954014569526095,22.704009898528927,0.794,12.833
Albania,2021,103.52,2854710,Lek,6290,3228969140.0,,1741168718.0,5590528223.0,15863725942.0,2146541597.0,4403533603.0,4403533603.0,13717184345.0,8016544325.0,1137448997.0,5140561711.0,15923393487.0,1116720699.0,2453057627.0,17956196785.0,18260043500.0,Europe,1105466595.0,6396.461812233117,20.672778710680962,-2426016102.0,74.518292073072,69.7373830462791,30.61618239299375,0.795,12.59
Algeria,1970,4.937060004,13795915,Algerian Dinar,361,683788307.0,126166148.0,363144476.0,1140783357.0,3761949657.0,686291181.0,1707118032.0,1580951884.0,3075658475.0,1422482735.0,608789886.0,1689381441.0,5323633931.0,255414671.0,925595828.0,4974911740.0,5155120658.0,Africa,797519321.0,373.670079730123,,-281699378.0,49.72271770248835,80.19663992617808,22.129130095716956,,
Algeria,1971,4.912638337,14110271,Algerian Dinar,382,740679497.0,117819903.0,432569406.0,986534285.0,4073370778.0,789525746.0,1742067720.0,1624247817.0,3283845033.0,1409560405.0,630168969.0,1919922181.0,5653395110.0,276194839.0,1049909470.0,5387317508.0,5363676160.0,Africa,603950749.0,380.125665906771,4.045598848910581,-423026120.0,44.67262039175758,69.98879093798041,18.39287562431808,,
Algeria,1972,4.480514953,14439748,Algerian Dinar,499,877592428.0,149573395.0,621134922.0,1460328062.0,5240731774.0,1012732211.0,2244082459.0,2094509063.0,4227999563.0,1734974761.0,807298644.0,2345015404.0,7431971561.0,329572630.0,1238525528.0,7204774258.0,7176428384.0,Africa,1212832005.0,496.9912483237242,33.79682460172988,-274646699.0,44.52497331575127,84.16998879904743,20.348953321346208,,
Algeria,1973,3.962495412,14786469,Algerian Dinar,624,957231511.0,390406170.0,814791285.0,2344366326.0,6286330268.0,1135331755.0,3387806896.0,2997400725.0,5150998513.0,2762591632.0,1076165800.0,2769319011.0,9441398112.0,445224108.0,1424757152.0,9228147253.0,9229622200.0,Africa,1953909245.0,624.1937950162409,28.61024601844615,-418225306.0,55.33225355638067,84.86112456305305,25.400458168266088,,
Algeria,1974,4.180749999,15153602,Algerian Dinar,869,1137400202.0,1204717236.0,1040255332.0,5108013455.0,7575204729.0,1418219129.0,5262360793.0,4057643557.0,6156985600.0,4693985906.0,1110944454.0,3235771152.0,13506944419.0,600612942.0,1257232286.0,13167725272.0,13259764650.0,Africa,5124728050.0,875.0239481015801,43.665302464926455,414027549.0,73.92287585586973,108.82038330091228,38.522655490721704,,
Algeria,1975,3.949408332,15724692,Algerian Dinar,978,1748652508.0,954372077.0,1351080446.0,5233153976.0,9987282720.0,2018351761.0,7024899232.0,6070527154.0,7968930959.0,6702778245.0,1296265916.0,4440967034.0,15656795996.0,712898934.0,1492362310.0,15376900074.0,15555547083.0,Africa,4614568847.0,989.2433557999101,17.31390031119444,-1469624269.0,76.73103464193989,78.0744011619916,33.6417224548733,,
Algeria,1976,4.163824999,16500516,Algerian Dinar,1057,1774811335.0,110579288.0,1655488366.0,5838077775.0,10856084098.0,2220636673.0,7641632494.0,7531053206.0,8635447425.0,6596991823.0,1592473244.0,4508454766.0,17675525574.0,777136770.0,1871445046.0,17434653660.0,17750032488.0,Africa,5495716047.0,1075.7259038444615,14.107413858804495,-758914048.0,70.0566019042883,88.49605898624743,32.89051881424365,,
Algeria,1977,4.146758332,17134192,Algerian Dinar,1203,1795192537.0,541021668.0,1946076309.0,6389292999.0,13561822338.0,2794816662.0,9809221484.0,9268199816.0,10767005675.0,8786165938.0,1798582841.0,5488429290.0,20981697927.0,992694245.0,2341986725.0,20608554600.0,20990939140.0,Africa,6618735981.0,1225.0906923419557,18.258595606464567,-2396872939.0,72.29528338768743,72.71992179622319,30.438337972333336,,
Algeria,1978,3.965899999,17632645,Algerian Dinar,1461,2362276017.0,919832272.0,2712422505.0,6714630548.0,16517764413.0,3681015846.0,13726504134.0,12806671863.0,12836748567.0,10607537539.0,2387050633.0,7570734050.0,26962177701.0,1198580803.0,3538670683.0,25755713934.0,26373761387.0,Africa,7192443010.0,1495.7348365489127,25.64355130134497,-3892906991.0,65.6795510993678,63.30055890269332,25.459510494053898,,
Algeria,1979,3.853266666,18166981,Algerian Dinar,1766,2827887802.0,1005277655.0,3372009523.0,10333857716.0,19724272699.0,4536578704.0,14078595559.0,13073317905.0,15187693995.0,10950911501.0,3294995776.0,7955864541.0,33273187753.0,1474327941.0,4194083383.0,32078309927.0,33201433009.0,Africa,10154018787.0,1827.570195014791,25.888122372129494,-617053785.0,64.10798356574031,94.36527466281092,31.124734023374153,,
Algeria,1980,3.837449999,18739378,Algerian Dinar,2190,3402335516.0,2193385763.0,4306718391.0,14509037876.0,24124538112.0,5824656461.0,16494804238.0,14301418475.0,18299881651.0,12892043835.0,3865159333.0,9283944290.0,42252197741.0,1897522894.0,4938046773.0,41033999041.0,42252197741.0,Africa,14558470544.0,2254.727864553455,27.260162925939333,1616994041.0,64.85125786583875,112.542573246688,34.339131812594346,,
Algeria,1981,4.315808332,19351357,Algerian Dinar,2220,3804724130.0,1749922955.0,4654868449.0,15300630155.0,26319048574.0,6106614145.0,16357841155.0,14607918200.0,20212434430.0,13726314621.0,4040029901.0,10096990987.0,44264573122.0,1817599935.0,5246692882.0,42959376533.0,44264573122.0,Africa,14603666839.0,2287.4144238050076,4.76277090563566,1574315534.0,65.57601876335113,111.46932426852175,34.566311331703346,,
Algeria,1982,4.592191666,20000096,Algerian Dinar,2189,3543592643.0,1218243809.0,5308298540.0,13954110635.0,27499420402.0,6676797909.0,16785532144.0,15567288335.0,20822622493.0,13152171129.0,4319597411.0,10652212230.0,45094842770.0,1831352736.0,5646627401.0,43775138307.0,45094842770.0,Africa,13793161810.0,2254.7313157896842,1.8756978537026736,801939506.0,60.109493899894126,106.09739257598127,30.943916815878502,,
Algeria,1983,4.788799999,20682111,Algerian Dinar,2295,3503697628.0,1504366868.0,5956842729.0,13614779000.0,29432572720.0,7244880786.0,18276620517.0,16772253649.0,22187691933.0,12623295026.0,4907804395.0,12023540668.0,48702201863.0,2207208997.0,6020527311.0,47468092559.0,48702201863.0,Africa,14082580135.0,2354.7983986257495,7.999493670260338,991483974.0,53.87451290150717,107.85439912445884,27.95516112043265,,
